t_loc,t_name,Date,t_surf,t_round,w_name,l_name,w_rank,l_rank,AvgW_BL,AvgL_BL,Comment,tour_wk,AvgW_AO,AvgL_AO,AvgW_IP,AvgL_IP,AvgW_IP_NV,AvgL_IP_NV
Cordoba,Cordoba Open,2019-02-04,Clay,1st Round,Sonego L.,Andujar P.,113.0,82.0,2.13,1.7,Completed,2019_04,112.99999999999999,-142.85714285714286,46.948356807511736,58.82352941176471,44.39,55.61
Cordoba,Cordoba Open,2019-02-04,Clay,1st Round,Bedene A.,Marterer M.,65.0,76.0,1.95,1.84,Completed,2019_04,-105.26315789473685,-119.04761904761904,51.28205128205129,54.347826086956516,48.55,51.45
Cordoba,Cordoba Open,2019-02-04,Clay,1st Round,Cachin P.,Norrie C.,280.0,64.0,2.41,1.56,Completed,2019_04,141.0,-178.57142857142856,41.49377593360996,64.1025641025641,39.29,60.71
Cordoba,Cordoba Open,2019-02-04,Clay,1st Round,Pella G.,Lorenzi P.,59.0,114.0,1.27,3.74,Completed,2019_04,-370.3703703703703,274.0,78.74015748031495,26.737967914438503,74.65,25.35
Cordoba,Cordoba Open,2019-02-05,Clay,1st Round,Jaziri M.,Berlocq C.,43.0,135.0,2.9,1.4,Completed,2019_04,190.0,-250.00000000000006,34.48275862068966,71.42857142857143,32.56,67.44
Cordoba,Cordoba Open,2019-02-05,Clay,1st Round,Giannessi A.,Seyboth Wild T.,168.0,451.0,1.49,2.61,Completed,2019_04,-204.08163265306123,161.0,67.11409395973155,38.31417624521073,63.66,36.34
Cordoba,Cordoba Open,2019-02-05,Clay,1st Round,Carballes Baena R.,Martin A.,74.0,181.0,1.51,2.54,Completed,2019_04,-196.078431372549,154.0,66.2251655629139,39.37007874015748,62.72,37.28
Cordoba,Cordoba Open,2019-02-05,Clay,1st Round,Londero J.I.,Jarry N.,112.0,41.0,2.38,1.57,Completed,2019_04,138.0,-175.43859649122805,42.016806722689076,63.69426751592356,39.75,60.25
Cordoba,Cordoba Open,2019-02-05,Clay,1st Round,Cuevas P.,Bagnis F.,92.0,149.0,1.61,2.3,Completed,2019_04,-163.93442622950818,129.99999999999997,62.11180124223602,43.47826086956522,58.82,41.18
Cordoba,Cordoba Open,2019-02-05,Clay,1st Round,Munar J.,Andreozzi G.,81.0,70.0,1.55,2.44,Completed,2019_04,-181.8181818181818,144.0,64.51612903225806,40.98360655737705,61.15,38.85
Cordoba,Cordoba Open,2019-02-06,Clay,1st Round,Ramos-Vinolas A.,Dellien H.,71.0,116.0,1.52,2.47,Completed,2019_04,-192.3076923076923,147.00000000000003,65.78947368421053,40.48582995951416,61.9,38.1
Cordoba,Cordoba Open,2019-02-06,Clay,1st Round,Delbonis F.,Mayer L.,77.0,49.0,1.85,1.94,Completed,2019_04,-117.6470588235294,-106.38297872340426,54.054054054054056,51.546391752577314,51.19,48.81
Cordoba,Cordoba Open,2019-02-06,Clay,2nd Round,Londero J.I.,Sonego L.,112.0,113.0,2.18,1.68,Completed,2019_04,118.00000000000001,-147.05882352941177,45.87155963302752,59.523809523809526,43.52,56.48
Cordoba,Cordoba Open,2019-02-06,Clay,2nd Round,Cachin P.,Carreno Busta P.,280.0,23.0,3.7,1.28,Retired,2019_04,270.0,-357.1428571428571,27.027027027027028,78.125,25.7,74.3
Cordoba,Cordoba Open,2019-02-07,Clay,2nd Round,Munar J.,Cecchinato M.,81.0,19.0,1.98,1.83,Completed,2019_04,-102.04081632653062,-120.48192771084337,50.505050505050505,54.64480874316939,48.03,51.97
Cordoba,Cordoba Open,2019-02-07,Clay,2nd Round,Delbonis F.,Carballes Baena R.,77.0,74.0,1.46,2.73,Completed,2019_04,-217.3913043478261,173.0,68.4931506849315,36.63003663003663,65.16,34.84
Cordoba,Cordoba Open,2019-02-07,Clay,2nd Round,Cuevas P.,Jaziri M.,92.0,43.0,1.22,4.25,Completed,2019_04,-454.5454545454546,325.0,81.9672131147541,23.52941176470588,77.7,22.3
Cordoba,Cordoba Open,2019-02-07,Clay,2nd Round,Bedene A.,Fognini F.,65.0,15.0,2.63,1.49,Completed,2019_04,163.0,-204.08163265306123,38.02281368821293,67.11409395973155,36.17,63.83
Cordoba,Cordoba Open,2019-02-07,Clay,2nd Round,Schwartzman D.,Giannessi A.,20.0,168.0,1.08,7.99,Completed,2019_04,-1249.9999999999989,699.0,92.59259259259258,12.51564455569462,88.09,11.91
Cordoba,Cordoba Open,2019-02-08,Clay,2nd Round,Pella G.,Ramos-Vinolas A.,59.0,71.0,1.38,3.04,Completed,2019_04,-263.1578947368422,204.0,72.46376811594205,32.89473684210527,68.78,31.22
Cordoba,Cordoba Open,2019-02-08,Clay,Quarterfinals,Delbonis F.,Munar J.,77.0,81.0,1.69,2.17,Completed,2019_04,-144.92753623188406,117.0,59.171597633136095,46.08294930875576,56.22,43.78
Cordoba,Cordoba Open,2019-02-08,Clay,Quarterfinals,Londero J.I.,Cachin P.,112.0,280.0,1.72,2.13,Completed,2019_04,-138.88888888888889,112.99999999999999,58.139534883720934,46.948356807511736,55.32,44.68
Cordoba,Cordoba Open,2019-02-08,Clay,Quarterfinals,Pella G.,Schwartzman D.,59.0,20.0,2.69,1.48,Completed,2019_04,169.0,-208.33333333333334,37.174721189591075,67.56756756756756,35.49,64.51
Cordoba,Cordoba Open,2019-02-09,Clay,Quarterfinals,Cuevas P.,Bedene A.,92.0,65.0,1.72,2.09,Completed,2019_04,-138.88888888888889,108.99999999999999,58.139534883720934,47.84688995215311,54.86,45.14
Cordoba,Cordoba Open,2019-02-09,Clay,Semifinals,Londero J.I.,Delbonis F.,112.0,77.0,3.52,1.31,Completed,2019_04,252.0,-322.58064516129025,28.40909090909091,76.33587786259541,27.12,72.88
Cordoba,Cordoba Open,2019-02-10,Clay,Semifinals,Pella G.,Cuevas P.,59.0,92.0,1.75,2.1,Completed,2019_04,-133.33333333333334,110.00000000000001,57.14285714285714,47.61904761904761,54.55,45.45
Cordoba,Cordoba Open,2019-02-10,Clay,The Final,Londero J.I.,Pella G.,112.0,59.0,2.96,1.4,Completed,2019_04,196.0,-250.00000000000006,33.78378378378378,71.42857142857143,32.11,67.89
Buenos Aires,Argentina Open,2019-02-11,Clay,1st Round,Sonego L.,Jarry N.,109.0,47.0,2.34,1.6,Completed,2019_05,134.0,-166.66666666666663,42.73504273504273,62.5,40.61,59.39
Buenos Aires,Argentina Open,2019-02-11,Clay,1st Round,Ramos-Vinolas A.,Dutra Silva R.,96.0,138.0,1.72,2.12,Completed,2019_05,-138.88888888888889,112.00000000000001,58.139534883720934,47.16981132075472,55.21,44.79
Buenos Aires,Argentina Open,2019-02-11,Clay,1st Round,Marterer M.,Bagnis F.,85.0,148.0,1.85,1.96,Completed,2019_05,-117.6470588235294,-104.16666666666667,54.054054054054056,51.02040816326531,51.44,48.56
Buenos Aires,Argentina Open,2019-02-12,Clay,1st Round,Garin C.,Auger-Aliassime F.,93.0,103.0,1.89,1.92,Completed,2019_05,-112.35955056179776,-108.69565217391305,52.910052910052904,52.08333333333333,50.39,49.61
Buenos Aires,Argentina Open,2019-02-12,Clay,1st Round,Cuevas P.,Arevalo M.,78.0,220.0,1.19,4.69,Completed,2019_05,-526.3157894736844,369.00000000000006,84.03361344537815,21.32196162046908,79.76,20.24
Buenos Aires,Argentina Open,2019-02-12,Clay,1st Round,Carballes Baena R.,Daniel T.,119.0,73.0,1.69,2.16,Completed,2019_05,-144.92753623188406,116.00000000000001,59.171597633136095,46.2962962962963,56.1,43.9
Buenos Aires,Argentina Open,2019-02-12,Clay,1st Round,Mayer L.,Lajovic D.,51.0,43.0,1.71,2.15,Completed,2019_05,-140.84507042253523,114.99999999999999,58.4795321637427,46.51162790697674,55.7,44.3
Buenos Aires,Argentina Open,2019-02-12,Clay,1st Round,Bedene A.,Andreozzi G.,57.0,74.0,1.41,2.92,Completed,2019_05,-243.9024390243903,192.0,70.92198581560284,34.24657534246575,67.44,32.56
Buenos Aires,Argentina Open,2019-02-12,Clay,1st Round,Pella G.,Cerundolo F.,50.0,,1.16,5.19,Completed,2019_05,-625.0000000000003,419.00000000000006,86.20689655172414,19.26782273603083,81.73,18.27
Buenos Aires,Argentina Open,2019-02-12,Clay,1st Round,Munar J.,Delbonis F.,77.0,64.0,1.97,1.84,Completed,2019_05,-103.09278350515464,-119.04761904761904,50.76142131979695,54.347826086956516,48.29,51.71
Buenos Aires,Argentina Open,2019-02-12,Clay,1st Round,Sousa J.,Londero J.I.,41.0,69.0,1.58,2.39,Completed,2019_05,-172.41379310344826,139.0,63.291139240506325,41.84100418410041,60.2,39.8
Buenos Aires,Argentina Open,2019-02-12,Clay,1st Round,Ferrer D.,Jaziri M.,149.0,44.0,1.42,2.87,Completed,2019_05,-238.09523809523813,187.0,70.42253521126761,34.84320557491289,66.9,33.1
Buenos Aires,Argentina Open,2019-02-13,Clay,2nd Round,Carballes Baena R.,Sonego L.,119.0,109.0,1.87,1.93,Completed,2019_05,-114.94252873563217,-107.52688172043011,53.475935828877006,51.81347150259068,50.79,49.21
Buenos Aires,Argentina Open,2019-02-13,Clay,2nd Round,Pella G.,Mayer L.,50.0,51.0,1.89,1.92,Completed,2019_05,-112.35955056179776,-108.69565217391305,52.910052910052904,52.08333333333333,50.39,49.61
Buenos Aires,Argentina Open,2019-02-13,Clay,2nd Round,Cecchinato M.,Garin C.,18.0,93.0,1.62,2.31,Completed,2019_05,-161.29032258064512,131.0,61.72839506172839,43.290043290043286,58.78,41.22
Buenos Aires,Argentina Open,2019-02-14,Clay,2nd Round,Munar J.,Fognini F.,77.0,15.0,2.05,1.77,Completed,2019_05,104.99999999999999,-129.87012987012986,48.78048780487805,56.49717514124294,46.34,53.66
Buenos Aires,Argentina Open,2019-02-14,Clay,2nd Round,Cuevas P.,Sousa J.,78.0,41.0,1.48,2.67,Completed,2019_05,-208.33333333333334,167.0,67.56756756756756,37.453183520599254,64.34,35.66
Buenos Aires,Argentina Open,2019-02-14,Clay,2nd Round,Ramos-Vinolas A.,Ferrer D.,96.0,149.0,2.12,1.73,Completed,2019_05,112.00000000000001,-136.986301369863,47.16981132075472,57.80346820809249,44.94,55.06
Buenos Aires,Argentina Open,2019-02-14,Clay,2nd Round,Thiem D.,Marterer M.,8.0,85.0,1.18,4.87,Completed,2019_05,-555.5555555555558,387.0,84.74576271186442,20.533880903490758,80.5,19.5
Buenos Aires,Argentina Open,2019-02-15,Clay,2nd Round,Schwartzman D.,Bedene A.,19.0,57.0,1.43,2.83,Completed,2019_05,-232.55813953488376,183.0,69.93006993006993,35.3356890459364,66.43,33.57
Buenos Aires,Argentina Open,2019-02-15,Clay,Quarterfinals,Cecchinato M.,Carballes Baena R.,18.0,119.0,1.52,2.54,Completed,2019_05,-192.3076923076923,154.0,65.78947368421053,39.37007874015748,62.56,37.44
Buenos Aires,Argentina Open,2019-02-15,Clay,Quarterfinals,Pella G.,Munar J.,50.0,77.0,2.05,1.78,Completed,2019_05,104.99999999999999,-128.2051282051282,48.78048780487805,56.17977528089888,46.48,53.52
Buenos Aires,Argentina Open,2019-02-15,Clay,Quarterfinals,Thiem D.,Cuevas P.,8.0,78.0,1.29,3.62,Completed,2019_05,-344.8275862068965,262.0,77.51937984496124,27.624309392265197,73.73,26.27
Buenos Aires,Argentina Open,2019-02-16,Clay,Quarterfinals,Schwartzman D.,Ramos-Vinolas A.,19.0,96.0,1.26,3.89,Completed,2019_05,-384.6153846153846,289.0,79.36507936507937,25.70694087403599,75.53,24.47
Buenos Aires,Argentina Open,2019-02-16,Clay,Semifinals,Cecchinato M.,Pella G.,18.0,50.0,1.51,2.59,Completed,2019_05,-196.078431372549,159.0,66.2251655629139,38.61003861003861,63.17,36.83
Buenos Aires,Argentina Open,2019-02-16,Clay,Semifinals,Schwartzman D.,Thiem D.,19.0,8.0,2.91,1.42,Completed,2019_05,191.0,-238.09523809523813,34.36426116838488,70.42253521126761,32.79,67.21
Buenos Aires,Argentina Open,2019-02-17,Clay,The Final,Cecchinato M.,Schwartzman D.,18.0,19.0,2.27,1.65,Completed,2019_05,127.0,-153.84615384615387,44.052863436123346,60.60606060606061,42.09,57.91
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Norrie C.,Lajovic D.,62.0,43.0,2.48,1.54,Completed,2019_06,148.0,-185.18518518518516,40.32258064516129,64.93506493506493,38.31,61.69
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Munar J.,Mayer L.,66.0,55.0,1.8,2.02,Completed,2019_06,-125.0,102.0,55.55555555555556,49.504950495049506,52.88,47.12
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Sousa J.,Pella G.,40.0,46.0,1.95,1.86,Completed,2019_06,-105.26315789473685,-116.27906976744185,51.28205128205129,53.76344086021505,48.82,51.18
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Ruud C.,Berlocq C.,135.0,140.0,1.52,2.61,Completed,2019_06,-192.3076923076923,161.0,65.78947368421053,38.31417624521073,63.2,36.8
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Dellien H.,Andreozzi G.,113.0,76.0,2.08,1.75,Completed,2019_06,108.0,-133.33333333333334,48.07692307692308,57.14285714285714,45.69,54.31
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Delbonis F.,Jaziri M.,80.0,44.0,1.25,4.0,Completed,2019_06,-400.0,300.0,80.0,25.0,76.19,23.81
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Ramos-Vinolas A.,Sonego L.,93.0,103.0,1.84,1.98,Completed,2019_06,-119.04761904761904,-102.04081632653062,54.347826086956516,50.505050505050505,51.83,48.17
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Carballes Baena R.,Jarry N.,114.0,47.0,2.1,1.74,Completed,2019_06,110.00000000000001,-135.13513513513513,47.61904761904761,57.47126436781609,45.31,54.69
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Bedene A.,Cecchinato M.,83.0,17.0,2.32,1.61,Completed,2019_06,131.99999999999997,-163.93442622950818,43.10344827586207,62.11180124223602,40.97,59.03
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Garin C.,Marterer M.,91.0,95.0,2.02,1.8,Completed,2019_06,102.0,-125.0,49.504950495049506,55.55555555555556,47.12,52.88
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Monteiro T.,Sousa P.,126.0,99.0,1.38,3.03,Completed,2019_06,-263.1578947368422,202.99999999999997,72.46376811594205,33.003300330033,68.71,31.29
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Auger-Aliassime F.,Fognini F.,104.0,16.0,2.6,1.5,Completed,2019_06,160.0,-200.0,38.46153846153847,66.66666666666666,36.59,63.41
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Londero J.I.,Ymer E.,69.0,117.0,1.4,2.97,Completed,2019_06,-250.00000000000006,197.00000000000003,71.42857142857143,33.670033670033675,67.96,32.04
Rio de Janeiro,Rio Open,2019-02-19,Clay,1st Round,Djere L.,Thiem D.,90.0,8.0,6.17,1.13,Completed,2019_06,517.0,-769.2307692307699,16.207455429497568,88.49557522123894,15.48,84.52
Rio de Janeiro,Rio Open,2019-02-20,Clay,1st Round,Cuevas P.,Schwartzman D.,63.0,19.0,1.79,2.04,Retired,2019_06,-126.58227848101265,104.0,55.865921787709496,49.01960784313725,53.26,46.74
Rio de Janeiro,Rio Open,2019-02-20,Clay,1st Round,Daniel T.,Seyboth Wild T.,73.0,445.0,1.5,2.6,Completed,2019_06,-200.0,160.0,66.66666666666666,38.46153846153847,63.41,36.59
Rio de Janeiro,Rio Open,2019-02-20,Clay,2nd Round,Munar J.,Norrie C.,66.0,62.0,1.44,2.78,Completed,2019_06,-227.2727272727273,177.99999999999997,69.44444444444446,35.97122302158273,65.88,34.12
Rio de Janeiro,Rio Open,2019-02-20,Clay,2nd Round,Dellien H.,Carballes Baena R.,113.0,114.0,2.62,1.49,Completed,2019_06,162.0,-204.08163265306123,38.16793893129771,67.11409395973155,36.25,63.75
Rio de Janeiro,Rio Open,2019-02-20,Clay,2nd Round,Bedene A.,Monteiro T.,83.0,126.0,1.59,2.36,Completed,2019_06,-169.4915254237288,136.0,62.893081761006286,42.3728813559322,59.75,40.25
Rio de Janeiro,Rio Open,2019-02-21,Clay,2nd Round,Auger-Aliassime F.,Garin C.,104.0,91.0,2.05,1.77,Completed,2019_06,104.99999999999999,-129.87012987012986,48.78048780487805,56.49717514124294,46.34,53.66
Rio de Janeiro,Rio Open,2019-02-21,Clay,2nd Round,Ramos-Vinolas A.,Delbonis F.,93.0,80.0,2.45,1.55,Completed,2019_06,145.00000000000003,-181.8181818181818,40.81632653061224,64.51612903225806,38.75,61.25
Rio de Janeiro,Rio Open,2019-02-21,Clay,2nd Round,Djere L.,Daniel T.,90.0,73.0,1.54,2.48,Completed,2019_06,-185.18518518518516,148.0,64.93506493506493,40.32258064516129,61.69,38.31
Rio de Janeiro,Rio Open,2019-02-21,Clay,2nd Round,Ruud C.,Sousa J.,135.0,40.0,2.14,1.71,Completed,2019_06,114.00000000000001,-140.84507042253523,46.728971962616825,58.4795321637427,44.42,55.58
Rio de Janeiro,Rio Open,2019-02-21,Clay,2nd Round,Cuevas P.,Londero J.I.,63.0,69.0,1.36,3.13,Completed,2019_06,-277.7777777777777,213.0,73.52941176470587,31.948881789137378,69.71,30.29
Rio de Janeiro,Rio Open,2019-02-22,Clay,Quarterfinals,Bedene A.,Dellien H.,83.0,113.0,1.4,3.0,Completed,2019_06,-250.00000000000006,200.0,71.42857142857143,33.33333333333333,68.18,31.82
Rio de Janeiro,Rio Open,2019-02-22,Clay,Quarterfinals,Djere L.,Ruud C.,90.0,135.0,1.72,2.13,Completed,2019_06,-138.88888888888889,112.99999999999999,58.139534883720934,46.948356807511736,55.32,44.68
Rio de Janeiro,Rio Open,2019-02-22,Clay,Quarterfinals,Auger-Aliassime F.,Munar J.,104.0,66.0,2.17,1.7,Completed,2019_06,117.0,-142.85714285714286,46.08294930875576,58.82352941176471,43.93,56.07
Rio de Janeiro,Rio Open,2019-02-23,Clay,Quarterfinals,Cuevas P.,Ramos-Vinolas A.,63.0,93.0,1.31,3.49,Completed,2019_06,-322.58064516129025,249.00000000000003,76.33587786259541,28.653295128939828,72.71,27.29
Rio de Janeiro,Rio Open,2019-02-23,Clay,Semifinals,Auger-Aliassime F.,Cuevas P.,104.0,63.0,2.24,1.66,Completed,2019_06,124.00000000000003,-151.51515151515153,44.64285714285714,60.24096385542169,42.56,57.44
Rio de Janeiro,Rio Open,2019-02-24,Clay,The Final,Djere L.,Auger-Aliassime F.,90.0,104.0,2.14,1.72,Completed,2019_06,114.00000000000001,-138.88888888888889,46.728971962616825,58.139534883720934,44.56,55.44
Sao Paulo,Brasil Open,2019-02-25,Clay,1st Round,Garin C.,Sousa P.,92.0,101.0,1.27,3.72,Completed,2019_07,-370.3703703703703,272.0,78.74015748031495,26.881720430107524,74.55,25.45
Sao Paulo,Brasil Open,2019-02-25,Clay,1st Round,Carballes Baena R.,Marterer M.,111.0,97.0,2.08,1.75,Completed,2019_07,108.0,-133.33333333333334,48.07692307692308,57.14285714285714,45.69,54.31
Sao Paulo,Brasil Open,2019-02-25,Clay,1st Round,Trungelliti M.,Daniel T.,121.0,70.0,2.31,1.61,Completed,2019_07,131.0,-163.93442622950818,43.290043290043286,62.11180124223602,41.07,58.93
Sao Paulo,Brasil Open,2019-02-26,Clay,1st Round,Sonego L.,Delbonis F.,114.0,81.0,2.42,1.55,Completed,2019_07,142.0,-181.8181818181818,41.32231404958678,64.51612903225806,39.04,60.96
Sao Paulo,Brasil Open,2019-02-26,Clay,1st Round,Munar J.,Sakamoto P.,61.0,389.0,1.11,6.49,Completed,2019_07,-909.0909090909083,549.0,90.09009009009009,15.408320493066254,85.39,14.61
Sao Paulo,Brasil Open,2019-02-26,Clay,1st Round,Londero J.I.,Lorenzi P.,66.0,106.0,1.56,2.43,Completed,2019_07,-178.57142857142856,143.00000000000003,64.1025641025641,41.15226337448559,60.9,39.1
Sao Paulo,Brasil Open,2019-02-26,Clay,1st Round,Dellien H.,Martinez P.,95.0,170.0,1.78,2.04,Completed,2019_07,-128.2051282051282,104.0,56.17977528089888,49.01960784313725,53.4,46.6
Sao Paulo,Brasil Open,2019-02-26,Clay,1st Round,Ramos-Vinolas A.,Bagnis F.,86.0,146.0,1.61,2.31,Completed,2019_07,-163.93442622950818,131.0,62.11180124223602,43.290043290043286,58.93,41.07
Sao Paulo,Brasil Open,2019-02-26,Clay,1st Round,Seyboth Wild T.,Ymer E.,449.0,117.0,2.6,1.5,Completed,2019_07,160.0,-200.0,38.46153846153847,66.66666666666666,36.59,63.41
Sao Paulo,Brasil Open,2019-02-27,Clay,1st Round,Ruud C.,Monteiro T.,108.0,120.0,1.7,2.15,Completed,2019_07,-142.85714285714286,114.99999999999999,58.82352941176471,46.51162790697674,55.84,44.16
Sao Paulo,Brasil Open,2019-02-27,Clay,1st Round,Djere L.,Giannessi A.,37.0,168.0,1.45,2.76,Completed,2019_07,-222.22222222222226,175.99999999999997,68.9655172413793,36.231884057971016,65.56,34.44
Sao Paulo,Brasil Open,2019-02-27,Clay,1st Round,Auger-Aliassime F.,Cuevas P.,60.0,59.0,2.56,1.5,Completed,2019_07,156.0,-200.0,39.0625,66.66666666666666,36.95,63.05
Sao Paulo,Brasil Open,2019-02-27,Clay,2nd Round,Garin C.,Munar J.,92.0,61.0,2.15,1.7,Completed,2019_07,114.99999999999999,-142.85714285714286,46.51162790697674,58.82352941176471,44.16,55.84
Sao Paulo,Brasil Open,2019-02-27,Clay,2nd Round,Mayer L.,Sonego L.,55.0,114.0,1.74,2.09,Completed,2019_07,-135.13513513513513,108.99999999999999,57.47126436781609,47.84688995215311,54.57,45.43
Sao Paulo,Brasil Open,2019-02-27,Clay,2nd Round,Pella G.,Carballes Baena R.,48.0,111.0,1.66,2.21,Completed,2019_07,-151.51515151515153,121.0,60.24096385542169,45.248868778280546,57.11,42.89
Sao Paulo,Brasil Open,2019-02-28,Clay,2nd Round,Trungelliti M.,Seyboth Wild T.,121.0,449.0,1.61,2.3,Completed,2019_07,-163.93442622950818,129.99999999999997,62.11180124223602,43.47826086956522,58.82,41.18
Sao Paulo,Brasil Open,2019-02-28,Clay,2nd Round,Dellien H.,Londero J.I.,95.0,66.0,2.43,1.56,Completed,2019_07,143.00000000000003,-178.57142857142856,41.15226337448559,64.1025641025641,39.1,60.9
Sao Paulo,Brasil Open,2019-02-28,Clay,2nd Round,Ruud C.,Sousa J.,108.0,38.0,1.85,1.95,Completed,2019_07,-117.6470588235294,-105.26315789473685,54.054054054054056,51.28205128205129,51.32,48.68
Sao Paulo,Brasil Open,2019-02-28,Clay,2nd Round,Auger-Aliassime F.,Ramos-Vinolas A.,60.0,86.0,1.66,2.23,Completed,2019_07,-151.51515151515153,123.0,60.24096385542169,44.843049327354265,57.33,42.67
Sao Paulo,Brasil Open,2019-02-28,Clay,2nd Round,Djere L.,Jaziri M.,37.0,45.0,1.35,3.21,Completed,2019_07,-285.71428571428567,221.0,74.07407407407408,31.15264797507788,70.39,29.61
Sao Paulo,Brasil Open,2019-03-01,Clay,Quarterfinals,Garin C.,Mayer L.,92.0,55.0,2.06,1.77,Completed,2019_07,106.0,-129.87012987012986,48.54368932038835,56.49717514124294,46.21,53.79
Sao Paulo,Brasil Open,2019-03-01,Clay,Quarterfinals,Ruud C.,Dellien H.,108.0,95.0,1.51,2.58,Completed,2019_07,-196.078431372549,158.0,66.2251655629139,38.759689922480625,63.08,36.92
Sao Paulo,Brasil Open,2019-03-01,Clay,Quarterfinals,Pella G.,Trungelliti M.,48.0,121.0,1.2,4.62,Completed,2019_07,-500.0000000000001,362.0,83.33333333333334,21.645021645021643,79.38,20.62
Sao Paulo,Brasil Open,2019-03-01,Clay,Quarterfinals,Djere L.,Auger-Aliassime F.,37.0,60.0,2.17,1.69,Completed,2019_07,117.0,-144.92753623188406,46.08294930875576,59.171597633136095,43.78,56.22
Sao Paulo,Brasil Open,2019-03-02,Clay,Semifinals,Garin C.,Ruud C.,92.0,108.0,2.23,1.66,Completed,2019_07,123.0,-151.51515151515153,44.843049327354265,60.24096385542169,42.67,57.33
Sao Paulo,Brasil Open,2019-03-02,Clay,Semifinals,Pella G.,Djere L.,48.0,37.0,1.51,2.57,Completed,2019_07,-196.078431372549,156.99999999999997,66.2251655629139,38.91050583657588,62.99,37.01
Sao Paulo,Brasil Open,2019-03-03,Clay,The Final,Pella G.,Garin C.,48.0,92.0,1.5,2.62,Completed,2019_07,-200.0,162.0,66.66666666666666,38.16793893129771,63.59,36.41
Houston,U.S. Men's Clay Court Championships,2019-04-08,Clay,1st Round,Harrison R.,Karlovic I.,107.0,77.0,2.24,1.65,Completed,2019_10,124.00000000000003,-153.84615384615387,44.64285714285714,60.60606060606061,42.42,57.58
Houston,U.S. Men's Clay Court Championships,2019-04-08,Clay,1st Round,Ruud C.,Dellien H.,95.0,76.0,1.46,2.72,Completed,2019_10,-217.3913043478261,172.00000000000003,68.4931506849315,36.76470588235294,65.07,34.93
Houston,U.S. Men's Clay Court Championships,2019-04-08,Clay,1st Round,Garin C.,Cuevas P.,73.0,83.0,2.32,1.6,Completed,2019_10,131.99999999999997,-166.66666666666663,43.10344827586207,62.5,40.82,59.18
Houston,U.S. Men's Clay Court Championships,2019-04-09,Clay,1st Round,Granollers M.,Fritz T.,112.0,58.0,2.24,1.65,Completed,2019_10,124.00000000000003,-153.84615384615387,44.64285714285714,60.60606060606061,42.42,57.58
Houston,U.S. Men's Clay Court Championships,2019-04-09,Clay,1st Round,Tomic B.,Kudla D.,79.0,85.0,1.83,1.98,Completed,2019_10,-120.48192771084337,-102.04081632653062,54.64480874316939,50.505050505050505,51.97,48.03
Houston,U.S. Men's Clay Court Championships,2019-04-09,Clay,1st Round,Galan D.E.,Lorenzi P.,241.0,108.0,2.05,1.76,Completed,2019_10,104.99999999999999,-131.57894736842104,48.78048780487805,56.81818181818181,46.19,53.81
Houston,U.S. Men's Clay Court Championships,2019-04-09,Clay,1st Round,Laaksonen H.,Mcdonald M.,126.0,59.0,1.75,2.07,Completed,2019_10,-133.33333333333334,106.99999999999999,57.14285714285714,48.309178743961354,54.19,45.81
Houston,U.S. Men's Clay Court Championships,2019-04-09,Clay,1st Round,Garcia-Lopez G.,Rubin N.,115.0,144.0,1.54,2.45,Completed,2019_10,-185.18518518518516,145.00000000000003,64.93506493506493,40.81632653061224,61.4,38.6
Houston,U.S. Men's Clay Court Championships,2019-04-09,Clay,1st Round,Giraldo S.,Klahn B.,224.0,93.0,1.44,2.77,Completed,2019_10,-227.2727272727273,177.0,69.44444444444446,36.101083032490976,65.8,34.2
Houston,U.S. Men's Clay Court Championships,2019-04-09,Clay,1st Round,Thompson J.,Krstin P.,67.0,195.0,1.55,2.45,Completed,2019_10,-181.8181818181818,145.00000000000003,64.51612903225806,40.81632653061224,61.25,38.75
Houston,U.S. Men's Clay Court Championships,2019-04-10,Clay,1st Round,Querrey S.,Fratangelo B.,71.0,127.0,1.64,2.25,Completed,2019_10,-156.25000000000003,125.0,60.97560975609757,44.44444444444444,57.84,42.16
Houston,U.S. Men's Clay Court Championships,2019-04-10,Clay,1st Round,Tipsarevic J.,Sandgren T.,372.0,81.0,2.7,1.46,Completed,2019_10,170.00000000000003,-217.3913043478261,37.03703703703704,68.4931506849315,35.1,64.9
Houston,U.S. Men's Clay Court Championships,2019-04-10,Clay,2nd Round,Granollers M.,Tomic B.,112.0,79.0,1.6,2.32,Completed,2019_10,-166.66666666666663,131.99999999999997,62.5,43.10344827586207,59.18,40.82
